tarefas,FIFO,RR,EDF,PRIORIDADE P, PRIORIDADE NP,SJF,UG,VF MED INTERVALO,VF MIN
34,161.9345467493508,85.29109919894853,190.22940922789746,190.22940922789746,166.9487473062571,106.35544559690278,180.084765424322,95.87210811011064,95.37909532646688
65,399.41167424557125,169.0844242431481,421.6367888497261,421.6367888497261,358.0499918005552,224.3413411128762,389.0564589487846,208.98308268090557,211.04469163737252
280,1697.8567032360654,733.1140021729558,1914.6283945033206,1914.6283945033206,1595.5686181388494,1029.3852473092377,1732.148976451715,1056.0585812624963,1058.5420666515865
70,433.7951391324898,180.1497090720597,457.2276325343728,457.2276325343728,343.0027210756932,226.79798494393393,370.14636004168506,214.50387523803826,215.75453738712957
285,1515.7352569842524,701.0124860584533,1726.304911306477,1726.304911306477,1591.4857922491692,875.9967549773193,1728.6633216751477,896.4867284453377,899.0589195568916
230,1209.0739156934926,559.4658374604026,1548.443722825413,1548.443722825413,1344.3931602902535,727.7899061532714,1461.5991755069583,740.3576270579804,741.4933438284821
85,515.6914981629402,211.83929751839656,611.8712575733252,611.8712575733252,485.3063096800802,276.9834141298346,525.7684404511808,263.34600552392095,263.2863175477146
346,2122.5617720707282,877.221219574571,2449.3966761359948,2449.3966761359948,2146.304607796796,1256.4014195645746,2332.5733533538782,1291.7905170612999,1295.309050385547
217,1417.7047149799157,598.3869850558059,1595.3595034694831,1595.3595034694831,1456.6397401500371,864.9544960663227,1586.0513788592966,878.2661304058995,879.4747939528686
376,2275.791114556264,941.5960293451237,2587.1412109538087,2587.1412109538087,2230.8268460240383,1325.3592276670483,2419.6793353315584,1368.2802025756894,1371.2593441050317
39,209.70439286113827,97.36313158066663,235.76343329826537,235.76343329826537,239.69616598670387,148.4581480548927,259.8441045324085,135.9691571197684,135.9691571197684
385,2373.4853662731016,966.2196660695466,2648.022932699859,2648.022932699859,2312.6986300446197,1323.816174491705,2513.405876514543,1366.4605444799743,1368.564266377342
410,2606.5343669058657,1058.413801391458,3070.0144945762377,3070.0144945762377,2668.194337572713,1541.6467485781884,2900.063579131169,1590.5562350234916,1594.6214135517375
392,2248.93314752151,949.4421155565975,2458.275922186246,2458.275922186246,2184.3463154380624,1273.6322101673493,2372.7549077550434,1319.0291145701688,1318.7512242288365
225,1374.23508447754,597.8747172879142,1580.2302344770421,1580.2302344770421,1376.1289043767217,800.9849274251794,1491.259772279587,813.2179797728153,815.3578702171943
192,1176.5814218560765,502.22356190051096,1381.8458820079534,1381.8458820079534,1143.5101058228609,729.6155472297929,1244.1571481342417,738.7866800245575,740.1822736685145
116,605.5279771870236,290.5262919157823,655.3347457347107,655.3347457347107,613.5799288861433,345.0770161954146,663.8110168979431,342.50831478586906,343.13294522715944
276,1623.7138796940867,700.9900183197078,1972.2446531345047,1972.2446531345047,1708.9165374536035,954.1894434683231,1855.2845503720914,975.4320149463169,976.0238279285231
390,2426.546326762312,1032.6281304283584,2757.8903644456414,2757.8903644456414,2454.8249036452776,1483.4682648745159,2666.0393468530797,1537.6027989966708,1541.1910930116
237,1406.3173857534991,579.8986164931407,1521.171789734407,1521.171789734407,1419.0040241084191,813.5602020190173,1542.1544224523223,828.0563559771429,830.2659834275947
